epoch,direction_pred_1d_accuracy,direction_pred_1d_loss,direction_pred_30d_accuracy,direction_pred_30d_loss,direction_pred_7d_accuracy,direction_pred_7d_loss,learning_rate,loss,price_pred_1d_loss,price_pred_1d_mae,price_pred_30d_loss,price_pred_30d_mae,price_pred_7d_loss,price_pred_7d_mae,val_direction_pred_1d_accuracy,val_direction_pred_1d_loss,val_direction_pred_30d_accuracy,val_direction_pred_30d_loss,val_direction_pred_7d_accuracy,val_direction_pred_7d_loss,val_loss,val_price_pred_1d_loss,val_price_pred_1d_mae,val_price_pred_30d_loss,val_price_pred_30d_mae,val_price_pred_7d_loss,val_price_pred_7d_mae
0,0.5085227489471436,0.6945362687110901,0.6392045617103577,0.6584880948066711,0.4848484992980957,0.6965591907501221,0.0010000000474974513,4.618156433105469,0.024309033527970314,0.12194176763296127,0.15331459045410156,0.28274160623550415,0.05423417687416077,0.1823188215494156,0.5773584842681885,0.6865705847740173,0.5811320543289185,0.686625599861145,0.5773584842681885,0.6877655386924744,4.433002948760986,0.003010258311405778,0.040345240384340286,0.0625741258263588,0.20260950922966003,0.021084174513816833,0.10681205987930298
1,0.5255681872367859,0.6915891170501709,0.654356062412262,0.6519003510475159,0.5748106241226196,0.6852407455444336,0.0010000000474974513,4.494872570037842,0.012762784026563168,0.08657664060592651,0.14454780519008636,0.27977219223976135,0.03700126335024834,0.14783456921577454,0.5773584842681885,0.6861918568611145,0.5811320543289185,0.7061983942985535,0.5773584842681885,0.6890076994895935,4.412929534912109,0.005487815942615271,0.057495828717947006,0.06287731230258942,0.18631432950496674,0.018009956926107407,0.09998020529747009
2,0.5397727489471436,0.6913598775863647,0.6486742496490479,0.6551386713981628,0.5946969985961914,0.6777105331420898,0.0010000000474974513,4.454064846038818,0.009640801697969437,0.07469442486763,0.14391033351421356,0.27014830708503723,0.032419294118881226,0.13441202044487,0.5773584842681885,0.6864374876022339,0.5811320543289185,0.7049948573112488,0.5773584842681885,0.6910861730575562,4.402824401855469,0.0031405999325215816,0.042396076023578644,0.0631721094250679,0.19324557483196259,0.019962649792432785,0.10402944684028625
3,0.5416666865348816,0.6915833353996277,0.6486742496490479,0.6577167510986328,0.5975378751754761,0.6764335036277771,0.0010000000474974513,4.430222988128662,0.00662644486874342,0.06296902894973755,0.1381838321685791,0.2685769498348236,0.029931865632534027,0.13199961185455322,0.5773584842681885,0.6864283084869385,0.5811320543289185,0.7005316615104675,0.5773584842681885,0.6918814182281494,4.374536991119385,0.0029483248945325613,0.03847811371088028,0.06149756908416748,0.19182705879211426,0.019613277167081833,0.1057140976190567
4,0.5445075631141663,0.6892416477203369,0.6486742496490479,0.6528993844985962,0.5975378751754761,0.6746758818626404,0.0010000000474974513,4.397159099578857,0.005873038433492184,0.05796923488378525,0.13673202693462372,0.26860183477401733,0.03001740574836731,0.13149555027484894,0.5773584842681885,0.6845100522041321,0.5811320543289185,0.6951962113380432,0.5773584842681885,0.686355710029602,4.347754955291748,0.003276453586295247,0.03953194618225098,0.06146649643778801,0.19358618557453156,0.018450027331709862,0.1039481908082962
5,0.5511363744735718,0.6912175416946411,0.6486742496490479,0.6487350463867188,0.5965909361839294,0.6794921159744263,0.0010000000474974513,4.393454074859619,0.006727862637490034,0.06286527961492538,0.13756726682186127,0.2643609642982483,0.031055312603712082,0.133546382188797,0.5773584842681885,0.6828917264938354,0.5811320543289185,0.7063660025596619,0.5773584842681885,0.6901766657829285,4.350890159606934,0.003206818364560604,0.040284328162670135,0.06102772057056427,0.19838254153728485,0.019420349970459938,0.1073278859257698
6,0.5501893758773804,0.6887083053588867,0.6486742496490479,0.6567521691322327,0.5965909361839294,0.6760823130607605,0.0010000000474974513,4.378742218017578,0.0051855179481208324,0.05348937585949898,0.13445742428302765,0.26750433444976807,0.027405479922890663,0.12468008697032928,0.5773584842681885,0.683441162109375,0.5811320543289185,0.6939495801925659,0.5773584842681885,0.6909061074256897,4.319673538208008,0.002999324118718505,0.03826729953289032,0.06171133741736412,0.1941933035850525,0.01887034997344017,0.10386025160551071
7,0.5492424368858337,0.6887331008911133,0.6486742496490479,0.6533514261245728,0.5965909361839294,0.6773377060890198,0.0010000000474974513,4.365862846374512,0.004764447920024395,0.05109025165438652,0.1367523968219757,0.26604723930358887,0.026796717196702957,0.12451747059822083,0.5773584842681885,0.6840506196022034,0.5811320543289185,0.7024609446525574,0.5773584842681885,0.6920656561851501,4.32681131362915,0.002849332755431533,0.038179002702236176,0.06296797096729279,0.19109101593494415,0.018411163240671158,0.10353133827447891
8,0.5501893758773804,0.6882266402244568,0.6486742496490479,0.6514736413955688,0.5965909361839294,0.675714910030365,0.0010000000474974513,4.347151279449463,0.005203854758292437,0.05399809405207634,0.13418343663215637,0.2636662721633911,0.027586426585912704,0.12411759048700333,0.5773584842681885,0.6823173761367798,0.5811320543289185,0.7064832448959351,0.5773584842681885,0.6931194067001343,4.321368217468262,0.0029170268680900335,0.03795960173010826,0.06258708983659744,0.1908666491508484,0.01847066916525364,0.104710154235363
9,0.5501893758773804,0.6879971027374268,0.6486742496490479,0.6487951874732971,0.5965909361839294,0.6750859022140503,0.0010000000474974513,4.328765392303467,0.004445313476026058,0.04972236976027489,0.13432420790195465,0.2623209059238434,0.025732308626174927,0.12080315500497818,0.5773584842681885,0.682633638381958,0.5811320543289185,0.707698404788971,0.5773584842681885,0.6929101943969727,4.313179969787598,0.0028595933690667152,0.03855353966355324,0.06361708045005798,0.1908641755580902,0.018815068528056145,0.10582536458969116
10,0.5482954382896423,0.6875486969947815,0.6486742496490479,0.6549199223518372,0.5965909361839294,0.6763604879379272,0.0010000000474974513,4.335762023925781,0.00457675801590085,0.050038911402225494,0.13397926092147827,0.26048725843429565,0.027112610638141632,0.12445338815450668,0.5773584842681885,0.6817612051963806,0.5811320543289185,0.7130483984947205,0.5773584842681885,0.6923630833625793,4.308521270751953,0.0029088060837239027,0.03923989087343216,0.06547810137271881,0.19190020859241486,0.019014934077858925,0.10702099651098251
11,0.5501893758773804,0.6889541149139404,0.6486742496490479,0.6542103290557861,0.5965909361839294,0.6759935021400452,0.0010000000474974513,4.3291144371032715,0.0043359133414924145,0.048221565783023834,0.13485679030418396,0.2631070613861084,0.026554441079497337,0.12199123203754425,0.5773584842681885,0.6833775043487549,0.5811320543289185,0.7024176716804504,0.5773584842681885,0.6933162808418274,4.2901177406311035,0.002927132649347186,0.03802071511745453,0.0669236034154892,0.19462797045707703,0.0189202930778265,0.10458389669656754
12,0.5501893758773804,0.6897204518318176,0.6486742496490479,0.6528716683387756,0.5965909361839294,0.6772751212120056,0.0010000000474974513,4.3244171142578125,0.004035925026983023,0.04635433107614517,0.1354198008775711,0.26314136385917664,0.027110319584608078,0.12283994257450104,0.5773584842681885,0.6829453706741333,0.5811320543289185,0.7036735415458679,0.5773584842681885,0.6943673491477966,4.283344268798828,0.0029671385418623686,0.038008954375982285,0.0676296055316925,0.19557727873325348,0.018520116806030273,0.10299491882324219
13,0.5511363744735718,0.688410758972168,0.6486742496490479,0.6556273102760315,0.5965909361839294,0.6770196557044983,0.0010000000474974513,4.317778587341309,0.004034634213894606,0.04611801728606224,0.13337838649749756,0.2644983232021332,0.02652021311223507,0.12265028804540634,0.5773584842681885,0.6829378604888916,0.5811320543289185,0.6996643543243408,0.5773584842681885,0.6913014650344849,4.269017219543457,0.0029119367245584726,0.03791031613945961,0.06575843691825867,0.1932065337896347,0.018507789820432663,0.10501062124967575
14,0.5501893758773804,0.6868841648101807,0.6486742496490479,0.6509737968444824,0.5965909361839294,0.6785197854042053,0.0010000000474974513,4.300802707672119,0.004058283753693104,0.047278668731451035,0.13234226405620575,0.26156529784202576,0.025935795158147812,0.12094935774803162,0.5773584842681885,0.6817122101783752,0.5811320543289185,0.7042378187179565,0.5773584842681885,0.6905888319015503,4.265533447265625,0.0028677808586508036,0.03786878287792206,0.06380236148834229,0.19264352321624756,0.018355177715420723,0.10340319573879242
15,0.5501893758773804,0.6886253952980042,0.6486742496490479,0.6490259766578674,0.5965909361839294,0.6736794114112854,0.0010000000474974513,4.287242889404297,0.004314574413001537,0.04868217557668686,0.13338688015937805,0.2613693177700043,0.02660577930510044,0.12224514037370682,0.5773584842681885,0.6813640594482422,0.5811320543289185,0.7106158137321472,0.5773584842681885,0.6904758810997009,4.272761344909668,0.003061870113015175,0.038274429738521576,0.06285360455513,0.19303594529628754,0.01870867796242237,0.10485803335905075
16,0.5482954382896423,0.6890993118286133,0.6486742496490479,0.6494569778442383,0.5965909361839294,0.6749233603477478,0.0010000000474974513,4.285907745361328,0.004189721774309874,0.0477970726788044,0.1336933672428131,0.2619777321815491,0.025781935080885887,0.11972509324550629,0.5773584842681885,0.6819531917572021,0.5811320543289185,0.7125234007835388,0.5773584842681885,0.6921547651290894,4.266756534576416,0.002933344803750515,0.03801989555358887,0.060775160789489746,0.18815530836582184,0.01925940252840519,0.10272978246212006
17,0.5501893758773804,0.6880205869674683,0.6486742496490479,0.651327908039093,0.5965909361839294,0.6765182018280029,0.0010000000474974513,4.286662578582764,0.003959649708122015,0.046351585537195206,0.13363344967365265,0.26078784465789795,0.026796240359544754,0.12156905233860016,0.5773584842681885,0.6820447444915771,0.5811320543289185,0.7151496410369873,0.5773584842681885,0.692038357257843,4.266289710998535,0.0029382347129285336,0.03781302645802498,0.060698237270116806,0.19095832109451294,0.018427200615406036,0.10243888199329376
18,0.5492424368858337,0.6888083815574646,0.6486742496490479,0.6546044945716858,0.5965909361839294,0.6764433979988098,0.0010000000474974513,4.287606716156006,0.0039470442570745945,0.04614857956767082,0.13159678876399994,0.2596060037612915,0.02609538473188877,0.12235995382070541,0.5773584842681885,0.6842488050460815,0.5811320543289185,0.7044333219528198,0.5773584842681885,0.6936928629875183,4.26505708694458,0.0029780445620417595,0.037910621613264084,0.06337379664182663,0.19311992824077606,0.018780995160341263,0.10658152401447296
19,0.5501893758773804,0.6886855363845825,0.6486742496490479,0.650428831577301,0.5965909361839294,0.6746934652328491,0.0010000000474974513,4.27369499206543,0.004094498232007027,0.04759771004319191,0.13377271592617035,0.2598619759082794,0.025943081825971603,0.12079383432865143,0.5773584842681885,0.6824809908866882,0.5811320543289185,0.7199167609214783,0.5773584842681885,0.6968254446983337,4.275918006896973,0.00285057513974607,0.038279201835393906,0.06206630915403366,0.18973690271377563,0.0194956474006176,0.10657250881195068
20,0.5501893758773804,0.688472330570221,0.6486742496490479,0.6506110429763794,0.5965909361839294,0.6741098165512085,0.0010000000474974513,4.267483711242676,0.004254628904163837,0.04797643795609474,0.1327950358390808,0.26004528999328613,0.025486234575510025,0.1189347505569458,0.5773584842681885,0.6822406649589539,0.5811320543289185,0.7159737348556519,0.5773584842681885,0.6954556703567505,4.264331340789795,0.002940813312307,0.03779390826821327,0.06586318463087082,0.19383873045444489,0.019000448286533356,0.10589426010847092
21,0.5501893758773804,0.689457893371582,0.6486742496490479,0.6492830514907837,0.5965909361839294,0.6748322248458862,0.0010000000474974513,4.264373779296875,0.004075740929692984,0.04700767621397972,0.13255979120731354,0.25993087887763977,0.025502000004053116,0.11922839283943176,0.5773584842681885,0.6821939945220947,0.5811320543289185,0.7061247229576111,0.5773584842681885,0.6926519870758057,4.241306304931641,0.002887524664402008,0.03773999214172363,0.0647181048989296,0.1929894983768463,0.018540143966674805,0.1046648696064949
22,0.5501893758773804,0.688790500164032,0.6486742496490479,0.6529397368431091,0.5965909361839294,0.6769368052482605,0.0010000000474974513,4.271321773529053,0.003976305481046438,0.046295855194330215,0.13250625133514404,0.26156213879585266,0.025759544223546982,0.12121415883302689,0.5773584842681885,0.6829200983047485,0.5811320543289185,0.7076269388198853,0.5773584842681885,0.6921794414520264,4.245269775390625,0.0028672500047832727,0.03801263868808746,0.06504656374454498,0.19325467944145203,0.018618464469909668,0.10477038472890854
23,0.5501893758773804,0.6879892349243164,0.6486742496490479,0.6497904658317566,0.5965909361839294,0.675845742225647,0.0010000000474974513,4.257168769836426,0.0038352685514837503,0.04531778395175934,0.131895050406456,0.25868675112724304,0.025582589209079742,0.11929718405008316,0.5773584842681885,0.6818830966949463,0.5811320543289185,0.7131149768829346,0.5773584842681885,0.6927558183670044,4.2445902824401855,0.002889508381485939,0.0378308966755867,0.06556849926710129,0.1920393854379654,0.018637318164110184,0.10413701832294464
24,0.5501893758773804,0.6890463829040527,0.6486742496490479,0.6514068841934204,0.5965909361839294,0.675698459148407,0.0010000000474974513,4.259089946746826,0.003920046612620354,0.045828644186258316,0.13152337074279785,0.25827497243881226,0.025729892775416374,0.11968454718589783,0.5773584842681885,0.6816884279251099,0.5811320543289185,0.7106320261955261,0.5773584842681885,0.6921076774597168,4.238038539886475,0.0029091795440763235,0.03882855549454689,0.0659894347190857,0.19160547852516174,0.0185600146651268,0.10432495921850204
25,0.5501893758773804,0.688484787940979,0.6486742496490479,0.6506288647651672,0.5965909361839294,0.6746142506599426,0.0010000000474974513,4.25132417678833,0.0038514425978064537,0.04568938910961151,0.13178850710391998,0.2580831050872803,0.02540915086865425,0.11917831748723984,0.5773584842681885,0.6826756000518799,0.5811320543289185,0.7059912085533142,0.5773584842681885,0.6933752298355103,4.231884956359863,0.002887713024392724,0.03778054565191269,0.06456588208675385,0.1920587420463562,0.018595360219478607,0.1050219014286995
26,0.5492424368858337,0.6882871389389038,0.6486742496490479,0.652988076210022,0.5965909361839294,0.6790127754211426,0.0010000000474974513,4.262907981872559,0.0037836784031242132,0.04457773640751839,0.13254861533641815,0.2617468237876892,0.02567041665315628,0.12008712440729141,0.5773584842681885,0.6824028491973877,0.5811320543289185,0.7008620500564575,0.5773584842681885,0.6917633414268494,4.223210334777832,0.0028844412881881,0.037843380123376846,0.06283679604530334,0.19146107137203217,0.01866617426276207,0.10556558519601822
27,0.5501893758773804,0.6877272129058838,0.6486742496490479,0.6516034603118896,0.5965909361839294,0.6751688718795776,0.0010000000474974513,4.248502731323242,0.003725174581632018,0.04435419663786888,0.13233530521392822,0.2602434456348419,0.02553381212055683,0.11960338801145554,0.5773584842681885,0.6821396946907043,0.5811320543289185,0.705249547958374,0.5773584842681885,0.6933667659759521,4.228866100311279,0.0028930790722370148,0.03781970217823982,0.06411410868167877,0.19311296939849854,0.018739666789770126,0.10506507009267807
28,0.5501893758773804,0.6894960403442383,0.6486742496490479,0.6519859433174133,0.5965909361839294,0.6741403937339783,0.0010000000474974513,4.248633861541748,0.0037587033584713936,0.044368721544742584,0.13257938623428345,0.2607244551181793,0.025518447160720825,0.11859870702028275,0.5773584842681885,0.6816362142562866,0.5811320543289185,0.7077381014823914,0.5773584842681885,0.6951931715011597,4.227135181427002,0.0028791483491659164,0.03787067160010338,0.06377237290143967,0.19301722943782806,0.018818015232682228,0.1042226254940033
29,0.5501893758773804,0.6878530383110046,0.6486742496490479,0.6495354175567627,0.5965909361839294,0.6764127612113953,0.0010000000474974513,4.242730140686035,0.003760244697332382,0.04475460201501846,0.1323111206293106,0.2607405185699463,0.025754611939191818,0.11925935000181198,0.5773584842681885,0.6820870637893677,0.5811320543289185,0.7059699892997742,0.5773584842681885,0.6935756802558899,4.222854137420654,0.0028781560249626637,0.03782999515533447,0.06381959468126297,0.19251969456672668,0.01876978948712349,0.1038927286863327
30,0.5501893758773804,0.6879666447639465,0.6486742496490479,0.649656355381012,0.5965909361839294,0.6744555830955505,0.0010000000474974513,4.236848831176758,0.0037149793934077024,0.04417547211050987,0.13215383887290955,0.2594009041786194,0.025668106973171234,0.11964932084083557,0.5773584842681885,0.6810130476951599,0.5811320543289185,0.7102997899055481,0.5773584842681885,0.694262683391571,4.223151683807373,0.002880002837628126,0.037809476256370544,0.06386343389749527,0.1916600465774536,0.018711455166339874,0.10475251823663712
31,0.5501893758773804,0.6860301494598389,0.6486742496490479,0.6488204002380371,0.5965909361839294,0.6760138869285583,0.0010000000474974513,4.232892036437988,0.00377873657271266,0.044540226459503174,0.13233065605163574,0.2569168210029602,0.025947606191039085,0.1206452026963234,0.5773584842681885,0.6806873083114624,0.5811320543289185,0.7118136286735535,0.5773584842681885,0.6949350833892822,4.2236456871032715,0.0028675098437815905,0.03787343204021454,0.06449493765830994,0.1912999302148819,0.01863819733262062,0.10554943978786469
32,0.5501893758773804,0.6871544122695923,0.6486742496490479,0.6489794850349426,0.5965909361839294,0.6771147847175598,0.0010000000474974513,4.234764099121094,0.0038328978698700666,0.045015301555395126,0.13158074021339417,0.26001283526420593,0.025636345148086548,0.12047672271728516,0.5773584842681885,0.6812222003936768,0.5811320543289185,0.7097050547599792,0.5773584842681885,0.6937397122383118,4.2202348709106445,0.002860535867512226,0.03791427984833717,0.06413327157497406,0.19203095138072968,0.01861221343278885,0.10535433888435364
33,0.5492424368858337,0.6886711120605469,0.6486742496490479,0.650315523147583,0.5965909361839294,0.6743631362915039,0.0010000000474974513,4.233429908752441,0.003863179823383689,0.04539281502366066,0.1320507526397705,0.2605443596839905,0.02548244036734104,0.11947430670261383,0.5773584842681885,0.6821821331977844,0.5811320543289185,0.7127037644386292,0.5773584842681885,0.6950674653053284,4.224815368652344,0.0028797327540814877,0.03780281916260719,0.06369728595018387,0.1912517547607422,0.01860228180885315,0.10439883917570114
34,0.5501893758773804,0.6883553266525269,0.6486742496490479,0.6504358649253845,0.5965909361839294,0.6731124520301819,0.0010000000474974513,4.228664398193359,0.0038189301267266273,0.0448283776640892,0.13196691870689392,0.26191890239715576,0.025473549962043762,0.11890637874603271,0.5773584842681885,0.681701123714447,0.5811320543289185,0.7093899250030518,0.5773584842681885,0.6953741908073425,4.2179741859436035,0.002878704108297825,0.03797232359647751,0.06355836987495422,0.19138531386852264,0.018628863617777824,0.10430379956960678
35,0.5501893758773804,0.6877355575561523,0.6486742496490479,0.6496942639350891,0.5965909361839294,0.6756330728530884,0.0010000000474974513,4.229243278503418,0.003751183394342661,0.04459215700626373,0.13203701376914978,0.2583216726779938,0.025379566475749016,0.11847881972789764,0.5773584842681885,0.6818751692771912,0.5811320543289185,0.7118275165557861,0.5773584842681885,0.6956712603569031,4.219832897186279,0.0028604085091501474,0.03788381069898605,0.06267178058624268,0.18972666561603546,0.018667133525013924,0.10474401712417603
36,0.5501893758773804,0.6891213655471802,0.6486742496490479,0.6492795944213867,0.5965909361839294,0.6739071011543274,0.0010000000474974513,4.225756645202637,0.0037365886382758617,0.04450433701276779,0.13150721788406372,0.26040536165237427,0.025475885719060898,0.11940234899520874,0.5773584842681885,0.6823422312736511,0.5811320543289185,0.7113125324249268,0.5773584842681885,0.6961529850959778,4.218389987945557,0.0028720551636070013,0.03780784085392952,0.06240159273147583,0.18958881497383118,0.018644854426383972,0.10457243025302887
37,0.5501893758773804,0.6888748407363892,0.6486742496490479,0.6496955156326294,0.5965909361839294,0.6746628880500793,0.0010000000474974513,4.226848125457764,0.003692244179546833,0.04390516132116318,0.13229599595069885,0.2610020935535431,0.025502873584628105,0.11907464265823364,0.5773584842681885,0.6821005344390869,0.5811320543289185,0.7135161757469177,0.5773584842681885,0.6961727142333984,4.22089958190918,0.0028732798527926207,0.037838276475667953,0.06354585289955139,0.19035573303699493,0.018659580498933792,0.1047273650765419
38,0.5501893758773804,0.6875690817832947,0.6486742496490479,0.649456262588501,0.5965909361839294,0.6739550232887268,0.0010000000474974513,4.220695972442627,0.0036905722226947546,0.04437984526157379,0.1322752833366394,0.2597824037075043,0.025302650406956673,0.11854995042085648,0.5773584842681885,0.6816808581352234,0.5811320543289185,0.7144405245780945,0.5773584842681885,0.6963589191436768,4.220966815948486,0.0028707259334623814,0.03781655430793762,0.0637020617723465,0.19198530912399292,0.01880110800266266,0.10439649969339371
39,0.5501893758773804,0.6879720687866211,0.6486742496490479,0.6531559228897095,0.5965909361839294,0.6769781708717346,0.0010000000474974513,4.233401298522949,0.003736270824447274,0.04433463141322136,0.13182473182678223,0.2596123218536377,0.025477448478341103,0.11912713199853897,0.5773584842681885,0.6812335252761841,0.5811320543289185,0.7157657146453857,0.5773584842681885,0.6960837244987488,4.219324111938477,0.0028689929749816656,0.03783362731337547,0.06401192396879196,0.1914864331483841,0.01867874152958393,0.10485979169607162
40,0.5501893758773804,0.6883404850959778,0.6486742496490479,0.6489776372909546,0.5965909361839294,0.6741238236427307,0.0010000000474974513,4.219046115875244,0.0037351585924625397,0.044224441051483154,0.13198374211788177,0.2596500515937805,0.025561045855283737,0.11951083689928055,0.5773584842681885,0.6809155941009521,0.5811320543289185,0.7152853012084961,0.5773584842681885,0.6955357193946838,4.215651035308838,0.002857905114069581,0.03792530298233032,0.06382323056459427,0.19173310697078705,0.018581504002213478,0.10484863072633743
41,0.5501893758773804,0.6883304119110107,0.6486742496490479,0.648800253868103,0.5965909361839294,0.6751387715339661,0.0010000000474974513,4.219884872436523,0.003717802930623293,0.04420371353626251,0.1322559267282486,0.2597346007823944,0.02567913569509983,0.11982952803373337,0.5773584842681885,0.6808921098709106,0.5811320543289185,0.7170464396476746,0.5773584842681885,0.6952536106109619,4.2151594161987305,0.0028679112438112497,0.03781915083527565,0.0641062781214714,0.19104838371276855,0.018689336255192757,0.10349125415086746
42,0.5501893758773804,0.6889312267303467,0.6486742496490479,0.6507201790809631,0.5965909361839294,0.6754045486450195,0.0010000000474974513,4.224295139312744,0.0038085950072854757,0.04498845711350441,0.13199813663959503,0.2595595121383667,0.02572750486433506,0.11949315667152405,0.5773584842681885,0.6822288632392883,0.5811320543289185,0.7160270810127258,0.5773584842681885,0.6955357789993286,4.215597629547119,0.0028654970228672028,0.03784240409731865,0.0633152425289154,0.19192440807819366,0.01869339495897293,0.10388489067554474
43,0.5501893758773804,0.687751293182373,0.6486742496490479,0.6505362391471863,0.5965909361839294,0.6736809611320496,0.0010000000474974513,4.216477394104004,0.0037405265029519796,0.044606417417526245,0.13176172971725464,0.2606653869152069,0.025365253910422325,0.11863476037979126,0.5773584842681885,0.682319164276123,0.5811320543289185,0.7133353352546692,0.5773584842681885,0.6958111524581909,4.213147163391113,0.002875288249924779,0.03772836551070213,0.06299105286598206,0.190978541970253,0.01862422004342079,0.10427574068307877
44,0.5501893758773804,0.688930869102478,0.6486742496490479,0.6498823165893555,0.5965909361839294,0.6759899854660034,0.0010000000474974513,4.222192764282227,0.0037677765358239412,0.04466807842254639,0.13239622116088867,0.25980037450790405,0.02572493813931942,0.11917126178741455,0.5773584842681885,0.6810880303382874,0.5811320543289185,0.7124391198158264,0.5773584842681885,0.6964384913444519,4.209859848022461,0.002858666004613042,0.037984415888786316,0.0643281638622284,0.191636860370636,0.01864583231508732,0.10443423688411713
